Time (ms),Name,Value
49733,"Left speed","4760.0"
49733,"Left speed","4760.0"
49733,"Right speed","4765.71484375"
49733,"Right speed","4765.71484375"
49833,"Left speed","4788.5712890625"
49833,"Left speed","4788.5712890625"
49833,"Right speed","4794.28515625"
49833,"Right speed","4794.28515625"
49833,"PID output","0.8732195843750012"
49833,"PID output","0.8732195843750012"
49934,"Left speed","4811.4287109375"
49934,"Left speed","4811.4287109375"
49934,"Right speed","4817.1435546875"
49934,"Right speed","4817.1435546875"
49934,"PID output","0.8530043187500013"
49934,"PID output","0.8530043187500013"
50034,"Left speed","4839.99951171875"
50034,"Left speed","4839.99951171875"
50034,"Right speed","4845.7138671875"
50034,"Right speed","4845.7138671875"
50034,"PID output","0.8682493382812514"
50034,"PID output","0.8682493382812514"
50133,"PID output","0.8666269994140641"
50134,"PID output","0.8666269994140641"
50134,"Left speed","4851.4287109375"
50134,"Left speed","4851.4287109375"
50134,"Right speed","4839.9990234375"
50134,"Right speed","4839.9990234375"
50234,"PID output","0.9659076683593769"
50234,"PID output","0.9659076683593769"
50234,"Left speed","4697.14404296875"
50234,"Left speed","4697.14404296875"
50234,"Right speed","4680.0"
50234,"Right speed","4680.0"
50334,"Left speed","4582.85888671875"
50335,"Left speed","4582.85888671875"
50335,"Right speed","4571.42919921875"
50335,"Right speed","4571.42919921875"
50335,"PID output","0.9450407035156267"
50335,"PID output","0.9450407035156267"
50433,"Left speed","4577.142578125"
50433,"Left speed","4577.142578125"
50433,"Right speed","4600.0"
50433,"Right speed","4600.0"
50433,"PID output","0.9051201341796887"
50433,"PID output","0.9051201341796887"
50534,"Left speed","4754.28515625"
50535,"Left speed","4754.28515625"
50535,"Right speed","4759.9990234375"
50535,"Right speed","4759.9990234375"
50535,"PID output","0.8898635892578135"
50535,"PID output","0.8898635892578135"
50635,"PID output","0.8822183470703137"
50636,"PID output","0.8822183470703137"
50636,"Left speed","4834.2861328125"
50636,"Left speed","4834.2861328125"
50636,"Right speed","4845.71484375"
50636,"Right speed","4845.71484375"
50735,"PID output","0.848697828515626"
50735,"PID output","0.848697828515626"
50735,"Left speed","4885.71435546875"
50735,"Left speed","4885.71435546875"
50735,"Right speed","4891.4287109375"
50735,"Right speed","4891.4287109375"
50836,"Left speed","4920.0009765625"
50836,"Left speed","4920.0009765625"
50836,"Right speed","4925.71533203125"
50836,"Right speed","4925.71533203125"
50836,"PID output","0.8617857904296883"
50836,"PID output","0.8617857904296883"
50936,"Left speed","4937.1435546875"
50936,"Left speed","4937.1435546875"
50936,"Right speed","4937.14453125"
50936,"Right speed","4937.14453125"
50936,"PID output","0.8670542767578131"
50936,"PID output","0.8670542767578131"
51036,"Right speed","4931.42919921875"
51036,"Right speed","4931.42919921875"
51036,"PID output","0.8648033578125004"
51036,"PID output","0.8648033578125004"
51036,"Left speed","4937.14404296875"
51036,"Left speed","4937.14404296875"
51135,"PID output","0.8644840365234379"
51135,"PID output","0.8644840365234379"
51135,"Left speed","4920.0"
51135,"Left speed","4920.0"
51135,"Right speed","4920.0"
51135,"Right speed","4920.0"
51235,"PID output","0.8729761078125006"
51235,"PID output","0.8729761078125006"
51235,"Right speed","4908.572265625"
51235,"Right speed","4908.572265625"
51235,"Left speed","4908.57177734375"
51235,"Left speed","4908.57177734375"
51336,"Left speed","4897.14306640625"
51336,"Left speed","4897.14306640625"
51336,"Right speed","4897.1435546875"
51336,"Right speed","4897.1435546875"
51336,"PID output","0.8634908626953133"
51336,"PID output","0.8634908626953133"
51436,"Right speed","4891.43017578125"
51436,"Right speed","4891.43017578125"
51436,"PID output","0.8632971039062511"
51436,"PID output","0.8632971039062511"
51436,"Left speed","4885.71484375"
51436,"Left speed","4885.71484375"
51536,"Right speed","4702.85791015625"
51536,"Right speed","4702.85791015625"
51536,"PID output","0.8792519476562515"
51536,"PID output","0.8792519476562515"
51536,"Left speed","4725.71484375"
51536,"Left speed","4725.71484375"
51636,"PID output","0.8980183187500014"
51636,"PID output","0.8980183187500014"
51636,"Left speed","4577.142578125"
51636,"Left speed","4577.142578125"
51637,"Right speed","4571.42919921875"
51637,"Right speed","4571.42919921875"
51736,"PID output","0.8173785140625013"
51736,"PID output","0.8173785140625013"
51737,"Left speed","4525.71435546875"
51737,"Left speed","4525.71435546875"
51737,"Right speed","4542.857421875"
51737,"Right speed","4542.857421875"
51836,"Left speed","4697.142578125"
51836,"Left speed","4697.142578125"
51836,"Right speed","4708.572265625"
51836,"Right speed","4708.572265625"
51836,"PID output","0.8404309955078137"
51836,"PID output","0.8404309955078137"
51936,"Left speed","4794.2861328125"
51936,"Left speed","4794.2861328125"
51936,"Right speed","4805.71435546875"
51936,"Right speed","4805.71435546875"
51936,"PID output","0.886648521875001"
51936,"PID output","0.886648521875001"
52036,"Left speed","4868.572265625"
52036,"Left speed","4868.572265625"
52036,"Right speed","4868.572265625"
52036,"Right speed","4868.572265625"
52036,"PID output","0.8787747523437515"
52036,"PID output","0.8787747523437515"
52136,"PID output","0.8759181400390635"
52136,"PID output","0.8759181400390635"
52136,"Left speed","4885.71533203125"
52136,"Left speed","4885.71533203125"
52136,"Right speed","4891.42919921875"
52136,"Right speed","4891.42919921875"
52237,"PID output","0.8721358080078135"
52237,"PID output","0.8721358080078135"
52237,"Left speed","4908.57275390625"
52237,"Left speed","4908.57275390625"
52237,"Right speed","4908.572265625"
52237,"Right speed","4908.572265625"
52336,"Left speed","4908.572265625"
52336,"Left speed","4908.572265625"
52336,"PID output","0.861302800195313"
52336,"PID output","0.861302800195313"
52336,"Right speed","4920.0009765625"
52336,"Right speed","4920.0009765625"
52436,"Left speed","4914.287109375"
52436,"Left speed","4914.287109375"
52436,"Right speed","4914.2861328125"
52436,"Right speed","4914.2861328125"
52436,"PID output","0.8680569134765632"
52436,"PID output","0.8680569134765632"
